"Rate","Quantity","Discount","Item Name","Sales Amount","Net Sales","Month","Date","Discount_per_unit","Year","id"
243.15,5,8.40,Peanut Butter Banana Frappe,1215.75,1207.35,,"2024-06-22",1.680000,,9231
241.92,7,32.69,Butterscotch Crunch Cake,1693.44,1660.75,,"2024-06-15",4.670000,,9232
109.07,11,13.86,Cafe Latte King,1199.77,1185.91,,"2024-06-26",1.260000,,9233
180.56,3,3.12,Classic New York Cheesecake,541.68,538.56,,"2024-06-22",1.040000,,9234
182.12,6,24.78,Irish Coffee,1092.72,1067.94,,"2024-06-15",4.130000,,9235
245.97,6,17.52,Vanilla Latte Regular,1475.82,1458.3,,"2024-06-26",2.920000,,9236
106.80,12,20.88,Dutch Truffle Cake,1281.6,1260.7199999999998,,"2024-06-22",1.740000,,9237
175.70,9,13.77,Irish Latte,1581.3,1567.53,,"2024-06-15",1.530000,,9238
223.30,2,6.24,Plant Milk Frappe-Oat,446.6,440.36,,"2024-07-07",3.120000,,9239
173.56,6,27.54,Signature Choco Fantasy,1041.36,1013.8199999999999,,"2024-06-27",4.590000,,9240
180.56,1,1.04,Classic New York Cheesecake,180.56,179.52,,"2024-06-22",1.040000,,9241
194.70,8,30.08,Coconut Spiced Latte,1557.6,1527.52,,"2024-06-15",3.760000,,9242
99.79,6,5.46,Cappuccino Regular,598.74,593.28,,"2024-06-27",0.910000,,9243
99.79,8,7.28,Cappuccino Regular,798.32,791.0400000000001,,"2024-07-07",0.910000,,9244
174.70,2,2.44,Irish Affogato,349.4,346.96,,"2024-06-22",1.220000,,9245
174.70,6,7.32,Irish Affogato,1048.2,1040.88,,"2024-06-15",1.220000,,9246
143.24,7,18.06,Tiramisu Affogato,1002.68,984.62,,"2024-06-27",2.580000,,9247
182.49,3,10.53,Flat White,547.47,536.94,,"2024-07-07",3.510000,,9248
226.41,2,8.88,Peri Peri Garlic Bread,452.82,443.94,,"2024-06-22",4.440000,,9249
182.12,2,8.26,Irish Coffee,364.24,355.98,,"2024-06-15",4.130000,,9250
252.24,3,2.76,Hazelnut Brownie,756.72,753.96,,"2024-06-27",0.920000,,9251
163.93,5,15.95,Berry Vanilla Croissant Sundae,819.65,803.6999999999999,,"2024-07-07",3.190000,,9252
174.70,7,8.54,Irish Affogato,1222.9,1214.3600000000001,,"2024-06-23",1.220000,,9253
173.56,13,59.67,Signature Choco Fantasy,2256.28,2196.61,,"2024-06-27",4.590000,,9254
252.24,2,1.84,Hazelnut Brownie,504.48,502.64000000000004,,"2024-07-07",0.920000,,9255
201.15,5,13.35,Cafe Latte Regular,1005.75,992.4,,"2024-06-27",2.670000,,9256
173.56,4,18.36,Signature Choco Fantasy,694.24,675.88,,"2024-06-23",4.590000,,9257
223.30,3,9.36,Plant Milk Frappe-Oat,669.9,660.54,,"2024-07-07",3.120000,,9258
228.98,1,2.64,Chocolate Croissant,228.98,226.34,,"2024-06-27",2.640000,,9259
155.00,7,27.72,Elaichi Chai,1085.0,1057.28,,"2024-06-23",3.960000,,9260
243.15,2,3.36,Peanut Butter Banana Frappe,486.3,482.94,,"2024-07-07",1.680000,,9261
173.04,5,23.60,Spinach Corn N Cheese Sandwich,865.2,841.6,,"2024-06-27",4.720000,,9262
195.26,10,28.40,Adrak Wali Chai,1952.6,1924.1999999999998,,"2024-06-23",2.840000,,9263
176.72,4,13.00,Paneer N Mozzarella Toastizza,706.88,693.88,,"2024-07-07",3.250000,,9264
167.97,5,5.75,Smoked Chicken Double Decker Sandwich,839.85,834.1,,"2024-06-27",1.150000,,9265
160.93,5,13.65,Hazelnut Cappuccino,804.65,791.0,,"2024-06-23",2.730000,,9266
167.97,5,5.75,Smoked Chicken Double Decker Sandwich,839.85,834.1,,"2024-07-07",1.150000,,9267
245.97,2,5.84,Vanilla Latte Regular,491.94,486.1,,"2024-07-16",2.920000,,9268
175.70,1,1.53,Irish Latte,175.7,174.17,,"2024-06-27",1.530000,,9269
190.93,7,13.23,Classic Affogato,1336.51,1323.28,,"2024-06-23",1.890000,,9270
182.49,2,7.02,Flat White,364.98,357.96000000000004,,"2024-07-07",3.510000,,9271
204.53,9,15.48,Cafe Americano Regular,1840.77,1825.29,,"2024-07-16",1.720000,,9272
125.37,9,20.52,Death By Chocolate Sundae,1128.33,1107.81,,"2024-06-23",2.280000,,9273
206.34,7,28.49,Paneer Tikka Double Decker Sandwich,1444.38,1415.89,,"2024-07-07",4.070000,,9274
99.79,8,7.28,Cappuccino Regular,798.32,791.0400000000001,,"2024-07-16",0.910000,,9275
231.91,3,11.61,Cafe Mocha,695.73,684.12,,"2024-07-07",3.870000,,9276
174.70,3,3.66,Irish Affogato,524.1,520.44,,"2024-06-23",1.220000,,9277
106.80,2,3.48,Dutch Truffle Cake,213.6,210.12,,"2024-07-16",1.740000,,9278
245.97,7,20.44,Vanilla Latte Regular,1721.79,1701.35,,"2024-07-07",2.920000,,9279
106.80,4,6.96,Dutch Truffle Cake,427.2,420.24,,"2024-06-23",1.740000,,9280
251.37,4,17.40,Gooey Fudgy Brownie Sundae,1005.48,988.08,,"2024-06-27",4.350000,,9281
182.12,2,8.26,Irish Coffee,364.24,355.98,,"2024-07-16",4.130000,,9282
145.80,1,1.94,Hazelnut Latte,145.8,143.86,,"2024-07-07",1.940000,,9283
182.49,8,28.08,Flat White,1459.92,1431.8400000000001,,"2024-06-23",3.510000,,9284
248.19,4,15.56,Vanilla Cappuccino Regular,992.76,977.2,,"2024-06-27",3.890000,,9285
143.24,2,5.16,Tiramisu Affogato,286.48,281.32,,"2024-07-07",2.580000,,9286
115.23,16,64.64,Vietnamese Iced Coffee,1843.68,1779.04,,"2024-07-16",4.040000,,9287
223.30,3,9.36,Plant Milk Frappe-Oat,669.9,660.54,,"2024-06-23",3.120000,,9288
146.26,9,5.22,Classic Hot Fudge Sundae,1316.34,1311.12,,"2024-07-07",0.580000,,9289
175.70,7,10.71,Irish Latte,1229.9,1219.19,,"2024-07-16",1.530000,,9290
156.45,3,6.36,Classic Garlic Bread,469.35,462.99,,"2024-06-23",2.120000,,9291
233.45,8,31.04,Honey Cinnamon Coffee,1867.6,1836.56,,"2024-07-07",3.880000,,9292
106.80,17,29.58,Dutch Truffle Cake,1815.6,1786.02,,"2024-07-16",1.740000,,9293
167.97,4,4.60,Smoked Chicken Double Decker Sandwich,671.88,667.28,,"2024-06-23",1.150000,,9294
147.64,6,12.36,Irish Cappuccino,885.84,873.48,,"2024-07-08",2.060000,,9295
165.86,8,5.84,Sizzle My Brownie Sundae,1326.88,1321.0400000000002,,"2024-07-16",0.730000,,9296
109.74,10,37.70,Salted Caramel Cappuccino,1097.4,1059.7,,"2024-06-23",3.770000,,9297
204.53,2,3.44,Cafe Americano Regular,409.06,405.62,,"2024-07-16",1.720000,,9298
109.74,3,11.31,Salted Caramel Cappuccino,329.22,317.91,,"2024-06-23",3.770000,,9299
146.26,8,4.64,Classic Hot Fudge Sundae,1170.08,1165.4399999999998,,"2024-07-16",0.580000,,9300
233.45,2,7.76,Honey Cinnamon Coffee,466.9,459.14,,"2024-06-23",3.880000,,9301
143.24,11,28.38,Tiramisu Affogato,1575.64,1547.26,,"2024-06-23",2.580000,,9302
174.70,12,14.64,Irish Affogato,2096.4,2081.76,,"2024-07-16",1.220000,,9303
191.47,6,17.22,Nutty Chocolate Croissant Sundae,1148.82,1131.6,,"2024-06-23",2.870000,,9304
141.44,9,29.79,Cheese Tomato Croissant Sliders,1272.96,1243.17,,"2024-06-27",3.310000,,9305
165.86,6,4.38,Sizzle My Brownie Sundae,995.16,990.78,,"2024-07-17",0.730000,,9306
148.51,15,21.45,White Mocha,2227.65,2206.2000000000003,,"2024-06-27",1.430000,,9307
222.93,5,11.75,Espresso Doppio,1114.65,1102.9,,"2024-06-23",2.350000,,9308
223.30,2,6.24,Plant Milk Frappe-Oat,446.6,440.36,,"2024-07-17",3.120000,,9309
165.86,5,3.65,Sizzle My Brownie Sundae,829.3,825.65,,"2024-06-27",0.730000,,9310
148.51,4,5.72,White Mocha,594.04,588.3199999999999,,"2024-06-23",1.430000,,9311
201.15,5,13.35,Cafe Latte Regular,1005.75,992.4,,"2024-07-17",2.670000,,9312
148.51,6,8.58,White Mocha,891.06,882.4799999999999,,"2024-07-08",1.430000,,9313
99.79,7,6.37,Cappuccino Regular,698.53,692.16,,"2024-06-23",0.910000,,9314
210.85,7,19.81,Red Velvet Cake,1475.95,1456.14,,"2024-07-17",2.830000,,9315
243.15,2,3.36,Peanut Butter Banana Frappe,486.3,482.94,,"2024-07-08",1.680000,,9316
145.80,3,5.82,Hazelnut Latte,437.4,431.58,,"2024-07-08",1.940000,,9317
172.51,1,3.36,Tandoori Chicken Double Decker Sandwich,172.51,169.14999999999998,,"2024-07-17",3.360000,,9318
89.48,8,29.44,Hazelnut Affogato,715.84,686.4,,"2024-07-08",3.680000,,9319
173.04,7,33.04,Spinach Corn N Cheese Sandwich,1211.28,1178.24,,"2024-07-17",4.720000,,9320
225.70,2,9.52,Chilli Cheese Toast,451.4,441.88,,"2024-07-08",4.760000,,9321
150.19,3,6.21,Frappe Lite,450.57,444.36,,"2024-07-17",2.070000,,9322
156.45,2,4.24,Classic Garlic Bread,312.9,308.65999999999997,,"2024-07-08",2.120000,,9323
182.12,7,28.91,Irish Coffee,1274.84,1245.9299999999998,,"2024-07-17",4.130000,,9324
206.17,1,2.64,Smoked Chicken Sandwich,206.17,203.53,,"2024-07-08",2.640000,,9325
222.93,5,11.75,Espresso Doppio,1114.65,1102.9,,"2024-06-23",2.350000,,9326
145.80,2,3.88,Hazelnut Latte,291.6,287.72,,"2024-07-08",1.940000,,9327
182.12,2,8.26,Irish Coffee,364.24,355.98,,"2024-07-17",4.130000,,9328
109.07,15,18.90,Cafe Latte King,1636.05,1617.1499999999999,,"2024-06-23",1.260000,,9329
231.91,9,34.83,Cafe Mocha,2087.19,2052.36,,"2024-06-27",3.870000,,9330
145.80,4,7.76,Hazelnut Latte,583.2,575.44,,"2024-07-08",1.940000,,9331
132.68,14,35.70,Cappuccino King,1857.52,1821.82,,"2024-06-24",2.550000,,9332
206.34,3,12.21,Paneer Tikka Double Decker Sandwich,619.02,606.81,,"2024-06-27",4.070000,,9333
174.70,11,13.42,Irish Affogato,1921.7,1908.28,,"2024-07-08",1.220000,,9334
228.98,3,7.92,Chocolate Croissant,686.94,679.0200000000001,,"2024-06-24",2.640000,,9335
195.41,3,8.79,Plant Milk Frappe-Coconut,586.23,577.44,,"2024-06-28",2.930000,,9336
148.51,9,12.87,White Mocha,1336.59,1323.72,,"2024-07-08",1.430000,,9337
109.74,10,37.70,Salted Caramel Cappuccino,1097.4,1059.7,,"2024-06-24",3.770000,,9338
89.48,12,44.16,Hazelnut Affogato,1073.76,1029.6,,"2024-06-28",3.680000,,9339
174.70,7,8.54,Irish Affogato,1222.9,1214.3600000000001,,"2024-07-08",1.220000,,9340
226.41,5,22.20,Peri Peri Garlic Bread,1132.05,1109.85,,"2024-06-24",4.440000,,9341
130.23,10,42.20,Caramel Affogato,1302.3,1260.1,,"2024-06-28",4.220000,,9342
204.53,4,6.88,Cafe Americano Regular,818.12,811.24,,"2024-06-24",1.720000,,9343
147.59,5,11.80,Soya Cappuccino King,737.95,726.1500000000001,,"2024-07-08",2.360000,,9344
206.17,3,7.92,Smoked Chicken Sandwich,618.51,610.59,,"2024-06-28",2.640000,,9345
160.93,1,2.73,Hazelnut Cappuccino,160.93,158.20000000000002,,"2024-06-24",2.730000,,9346
146.26,3,1.74,Classic Hot Fudge Sundae,438.78,437.03999999999996,,"2024-07-08",0.580000,,9347
141.44,3,9.93,Cheese Tomato Croissant Sliders,424.32,414.39,,"2024-07-17",3.310000,,9348
174.70,11,13.42,Irish Affogato,1921.7,1908.28,,"2024-06-28",1.220000,,9349
163.93,4,12.76,Berry Vanilla Croissant Sundae,655.72,642.96,,"2024-06-24",3.190000,,9350
167.97,8,9.20,Smoked Chicken Double Decker Sandwich,1343.76,1334.56,,"2024-07-08",1.150000,,9351
130.23,3,12.66,Caramel Affogato,390.69,378.03,,"2024-07-17",4.220000,,9352
150.19,7,14.49,Frappe Lite,1051.33,1036.84,,"2024-06-28",2.070000,,9353
99.79,18,16.38,Cappuccino Regular,1796.22,1779.84,,"2024-06-24",0.910000,,9354
147.59,1,2.36,Soya Cappuccino King,147.59,145.23,,"2024-07-08",2.360000,,9355
194.70,2,7.52,Coconut Spiced Latte,389.4,381.88,,"2024-06-28",3.760000,,9356
89.48,6,22.08,Hazelnut Affogato,536.88,514.8,,"2024-06-24",3.680000,,9357
146.26,3,1.74,Classic Hot Fudge Sundae,438.78,437.03999999999996,,"2024-07-08",0.580000,,9358
175.70,8,12.24,Irish Latte,1405.6,1393.36,,"2024-06-24",1.530000,,9359
195.31,13,62.92,Espresso,2539.03,2476.11,,"2024-06-28",4.840000,,9360
132.68,8,20.40,Cappuccino King,1061.44,1041.04,,"2024-06-24",2.550000,,9361
165.86,9,6.57,Sizzle My Brownie Sundae,1492.74,1486.17,,"2024-07-09",0.730000,,9362
182.12,3,12.39,Irish Coffee,546.36,533.97,,"2024-06-28",4.130000,,9363
251.37,5,21.75,Gooey Fudgy Brownie Sundae,1256.85,1235.1,,"2024-06-24",4.350000,,9364
251.37,1,4.35,Gooey Fudgy Brownie Sundae,251.37,247.02,,"2024-06-28",4.350000,,9365
245.97,1,2.92,Vanilla Latte Regular,245.97,243.05,,"2024-07-09",2.920000,,9366
204.53,4,6.88,Cafe Americano Regular,818.12,811.24,,"2024-06-24",1.720000,,9367
248.19,7,27.23,Vanilla Cappuccino Regular,1737.33,1710.1,,"2024-07-09",3.890000,,9368
233.45,5,19.40,Honey Cinnamon Coffee,1167.25,1147.85,,"2024-06-24",3.880000,,9369
143.24,9,23.22,Tiramisu Affogato,1289.16,1265.94,,"2024-07-09",2.580000,,9370
182.49,5,17.55,Flat White,912.45,894.9000000000001,,"2024-06-25",3.510000,,9371
141.44,3,9.93,Cheese Tomato Croissant Sliders,424.32,414.39,,"2024-07-09",3.310000,,9372
239.31,6,20.94,Paneer Tikka Sandwich,1435.86,1414.9199999999998,,"2024-07-09",3.490000,,9373
106.80,11,19.14,Dutch Truffle Cake,1174.8,1155.6599999999999,,"2024-07-09",1.740000,,9374
155.00,10,39.60,Elaichi Chai,1550.0,1510.4,,"2024-07-17",3.960000,,9375
145.80,6,11.64,Hazelnut Latte,874.8,863.16,,"2024-07-09",1.940000,,9376
163.93,7,22.33,Berry Vanilla Croissant Sundae,1147.51,1125.18,,"2024-07-09",3.190000,,9377
248.19,1,3.89,Vanilla Cappuccino Regular,248.19,244.3,,"2024-07-17",3.890000,,9378
195.41,2,5.86,Plant Milk Frappe-Coconut,390.82,384.96,,"2024-07-17",2.930000,,9379
172.51,5,16.80,Tandoori Chicken Double Decker Sandwich,862.55,845.75,,"2024-07-25",3.360000,,9380
185.05,5,20.55,Croissant,925.25,904.7,,"2024-07-17",4.110000,,9381
225.70,1,4.76,Chilli Cheese Toast,225.7,220.94,,"2024-07-25",4.760000,,9382
174.70,6,7.32,Irish Affogato,1048.2,1040.88,,"2024-07-09",1.220000,,9383
248.19,2,7.78,Vanilla Cappuccino Regular,496.38,488.6,,"2024-07-17",3.890000,,9384
148.51,11,15.73,White Mocha,1633.61,1617.8799999999999,,"2024-07-09",1.430000,,9385
226.41,5,22.20,Peri Peri Garlic Bread,1132.05,1109.85,,"2024-07-25",4.440000,,9386
106.80,12,20.88,Dutch Truffle Cake,1281.6,1260.7199999999998,,"2024-07-17",1.740000,,9387
132.68,12,30.60,Cappuccino King,1592.16,1561.5600000000002,,"2024-07-09",2.550000,,9388
125.37,8,18.24,Death By Chocolate Sundae,1002.96,984.72,,"2024-07-25",2.280000,,9389
233.45,1,3.88,Honey Cinnamon Coffee,233.45,229.57,,"2024-06-28",3.880000,,9390
185.05,7,28.77,Croissant,1295.35,1266.58,,"2024-07-17",4.110000,,9391
175.70,9,13.77,Irish Latte,1581.3,1567.53,,"2024-07-09",1.530000,,9392
182.49,1,3.51,Flat White,182.49,178.98000000000002,,"2024-07-25",3.510000,,9393
195.31,5,24.20,Espresso,976.55,952.3499999999999,,"2024-06-28",4.840000,,9394
195.26,2,5.68,Adrak Wali Chai,390.52,384.84,,"2024-07-17",2.840000,,9395
195.31,3,14.52,Espresso,585.93,571.41,,"2024-07-09",4.840000,,9396
182.12,13,53.69,Irish Coffee,2367.56,2313.87,,"2024-07-25",4.130000,,9397
147.59,4,9.44,Soya Cappuccino King,590.36,580.92,,"2024-06-28",2.360000,,9398
109.74,5,18.85,Salted Caramel Cappuccino,548.7,529.85,,"2024-07-18",3.770000,,9399
241.92,2,9.34,Butterscotch Crunch Cake,483.84,474.5,,"2024-07-09",4.670000,,9400
223.30,6,18.72,Plant Milk Frappe-Oat,1339.8,1321.08,,"2024-07-26",3.120000,,9401
109.74,5,18.85,Salted Caramel Cappuccino,548.7,529.85,,"2024-07-18",3.770000,,9402
125.37,1,2.28,Death By Chocolate Sundae,125.37,123.09,,"2024-06-28",2.280000,,9403
163.93,7,22.33,Berry Vanilla Croissant Sundae,1147.51,1125.18,,"2024-07-09",3.190000,,9404
194.70,1,3.76,Coconut Spiced Latte,194.7,190.94,,"2024-07-18",3.760000,,9405
251.37,3,13.05,Gooey Fudgy Brownie Sundae,754.11,741.0600000000001,,"2024-06-28",4.350000,,9406
160.93,11,30.03,Hazelnut Cappuccino,1770.23,1740.2,,"2024-07-09",2.730000,,9407
141.44,4,13.24,Cheese Tomato Croissant Sliders,565.76,552.52,,"2024-07-18",3.310000,,9408
206.34,5,20.35,Paneer Tikka Double Decker Sandwich,1031.7,1011.35,,"2024-06-28",4.070000,,9409
190.93,7,13.23,Classic Affogato,1336.51,1323.28,,"2024-07-09",1.890000,,9410
147.59,3,7.08,Soya Cappuccino King,442.77,435.69,,"2024-07-18",2.360000,,9411
140.51,5,19.70,Cafe Americano Strong,702.55,682.8499999999999,,"2024-06-28",3.940000,,9412
243.15,3,5.04,Peanut Butter Banana Frappe,729.45,724.4100000000001,,"2024-07-09",1.680000,,9413
89.48,17,62.56,Hazelnut Affogato,1521.16,1458.6000000000001,,"2024-07-18",3.680000,,9414
175.70,5,7.65,Irish Latte,878.5,870.85,,"2024-06-28",1.530000,,9415
190.93,2,3.78,Classic Affogato,381.86,378.08000000000004,,"2024-07-18",1.890000,,9416
206.34,4,16.28,Paneer Tikka Double Decker Sandwich,825.36,809.08,,"2024-07-09",4.070000,,9417
173.56,3,13.77,Signature Choco Fantasy,520.68,506.90999999999997,,"2024-07-18",4.590000,,9418
163.93,1,3.19,Berry Vanilla Croissant Sundae,163.93,160.74,,"2024-06-28",3.190000,,9419
222.93,9,21.15,Espresso Doppio,2006.37,1985.2199999999998,,"2024-07-09",2.350000,,9420
182.49,9,31.59,Flat White,1642.41,1610.8200000000002,,"2024-07-18",3.510000,,9421
222.93,2,4.70,Espresso Doppio,445.86,441.16,,"2024-06-28",2.350000,,9422
172.51,9,30.24,Tandoori Chicken Double Decker Sandwich,1552.59,1522.35,,"2024-07-09",3.360000,,9423
155.00,5,19.80,Elaichi Chai,775.0,755.2,,"2024-07-18",3.960000,,9424
130.23,12,50.64,Caramel Affogato,1562.76,1512.12,,"2024-07-18",4.220000,,9425
195.26,5,14.20,Adrak Wali Chai,976.3,962.0999999999999,,"2024-06-28",2.840000,,9426
173.04,2,9.44,Spinach Corn N Cheese Sandwich,346.08,336.64,,"2024-07-10",4.720000,,9427
125.37,5,11.40,Death By Chocolate Sundae,626.85,615.45,,"2024-07-18",2.280000,,9428
125.37,2,4.56,Death By Chocolate Sundae,250.74,246.18,,"2024-06-28",2.280000,,9429
179.99,2,6.04,Smoked Chicken N Mozzarella Toastizza,359.98,353.94,,"2024-07-10",3.020000,,9430
106.80,6,10.44,Dutch Truffle Cake,640.8,630.3599999999999,,"2024-07-18",1.740000,,9431
173.56,4,18.36,Signature Choco Fantasy,694.24,675.88,,"2024-07-26",4.590000,,9432
109.07,9,11.34,Cafe Latte King,981.63,970.29,,"2024-06-28",1.260000,,9433
182.12,2,8.26,Irish Coffee,364.24,355.98,,"2024-07-19",4.130000,,9434
89.48,18,66.24,Hazelnut Affogato,1610.64,1544.4,,"2024-07-26",3.680000,,9435
210.85,4,11.32,Red Velvet Cake,843.4,832.0799999999999,,"2024-06-28",2.830000,,9436
99.79,5,4.55,Cappuccino Regular,498.95,494.4,,"2024-07-19",0.910000,,9437
191.47,5,14.35,Nutty Chocolate Croissant Sundae,957.35,943.0,,"2024-07-26",2.870000,,9438
233.02,1,4.63,Filter Coffee,233.02,228.39000000000001,,"2024-07-01",4.630000,,9439
109.74,9,33.93,Salted Caramel Cappuccino,987.66,953.73,,"2024-07-19",3.770000,,9440
125.37,11,25.08,Death By Chocolate Sundae,1379.07,1353.99,,"2024-07-26",2.280000,,9441
233.02,1,4.63,Filter Coffee,233.02,228.39000000000001,,"2024-07-01",4.630000,,9442
248.19,5,19.45,Vanilla Cappuccino Regular,1240.95,1221.5,,"2024-07-01",3.890000,,9443
175.70,5,7.65,Irish Latte,878.5,870.85,,"2024-07-19",1.530000,,9444
156.45,2,4.24,Classic Garlic Bread,312.9,308.65999999999997,,"2024-07-26",2.120000,,9445
176.72,4,13.00,Paneer N Mozzarella Toastizza,706.88,693.88,,"2024-07-01",3.250000,,9446
163.93,7,22.33,Berry Vanilla Croissant Sundae,1147.51,1125.18,,"2024-07-19",3.190000,,9447
233.45,7,27.16,Honey Cinnamon Coffee,1634.15,1606.99,,"2024-07-26",3.880000,,9448
125.37,3,6.84,Death By Chocolate Sundae,376.11,369.27000000000004,,"2024-07-01",2.280000,,9449
125.37,7,15.96,Death By Chocolate Sundae,877.59,861.63,,"2024-07-01",2.280000,,9450
195.41,3,8.79,Plant Milk Frappe-Coconut,586.23,577.44,,"2024-07-19",2.930000,,9451
190.93,3,5.67,Classic Affogato,572.79,567.12,,"2024-07-26",1.890000,,9452
160.93,4,10.92,Hazelnut Cappuccino,643.72,632.8000000000001,,"2024-07-01",2.730000,,9453
201.15,6,16.02,Cafe Latte Regular,1206.9,1190.88,,"2024-07-19",2.670000,,9454
165.86,9,6.57,Sizzle My Brownie Sundae,1492.74,1486.17,,"2024-07-26",0.730000,,9455
206.17,6,15.84,Smoked Chicken Sandwich,1237.02,1221.18,,"2024-07-01",2.640000,,9456
160.93,1,2.73,Hazelnut Cappuccino,160.93,158.20000000000002,,"2024-07-01",2.730000,,9457
150.19,6,12.42,Frappe Lite,901.14,888.72,,"2024-07-19",2.070000,,9458
179.99,2,6.04,Smoked Chicken N Mozzarella Toastizza,359.98,353.94,,"2024-07-26",3.020000,,9459
251.37,6,26.10,Gooey Fudgy Brownie Sundae,1508.22,1482.1200000000001,,"2024-07-01",4.350000,,9460
210.85,1,2.83,Red Velvet Cake,210.85,208.01999999999998,,"2024-07-26",2.830000,,9461
233.02,2,9.26,Filter Coffee,466.04,456.78000000000003,,"2024-07-01",4.630000,,9462
245.97,6,17.52,Vanilla Latte Regular,1475.82,1458.3,,"2024-07-26",2.920000,,9463
125.37,14,31.92,Death By Chocolate Sundae,1755.18,1723.26,,"2024-07-10",2.280000,,9464
233.02,2,9.26,Filter Coffee,466.04,456.78000000000003,,"2024-07-01",4.630000,,9465
173.56,8,36.72,Signature Choco Fantasy,1388.48,1351.76,,"2024-07-26",4.590000,,9466
243.15,4,6.72,Peanut Butter Banana Frappe,972.6,965.88,,"2024-07-19",1.680000,,9467
248.19,8,31.12,Vanilla Cappuccino Regular,1985.52,1954.4,,"2024-07-01",3.890000,,9468
239.31,5,17.45,Paneer Tikka Sandwich,1196.55,1179.1,,"2024-07-10",3.490000,,9469
109.74,14,52.78,Salted Caramel Cappuccino,1536.36,1483.58,,"2024-07-26",3.770000,,9470
172.51,8,26.88,Tandoori Chicken Double Decker Sandwich,1380.08,1353.1999999999998,,"2024-07-19",3.360000,,9471
191.47,10,28.70,Nutty Chocolate Croissant Sundae,1914.7,1886.0,,"2024-07-02",2.870000,,9472
147.64,9,18.54,Irish Cappuccino,1328.76,1310.22,,"2024-07-10",2.060000,,9473
150.19,3,6.21,Frappe Lite,450.57,444.36,,"2024-07-19",2.070000,,9474
182.12,5,20.65,Irish Coffee,910.6,889.95,,"2024-07-02",4.130000,,9475
109.07,5,6.30,Cafe Latte King,545.35,539.0500000000001,,"2024-07-10",1.260000,,9476
175.70,4,6.12,Irish Latte,702.8,696.68,,"2024-07-19",1.530000,,9477
191.47,5,14.35,Nutty Chocolate Croissant Sundae,957.35,943.0,,"2024-07-02",2.870000,,9478
147.64,6,12.36,Irish Cappuccino,885.84,873.48,,"2024-07-19",2.060000,,9479
173.56,4,18.36,Signature Choco Fantasy,694.24,675.88,,"2024-07-10",4.590000,,9480
180.56,3,3.12,Classic New York Cheesecake,541.68,538.56,,"2024-07-19",1.040000,,9481
243.15,3,5.04,Peanut Butter Banana Frappe,729.45,724.4100000000001,,"2024-07-02",1.680000,,9482
174.70,9,10.98,Irish Affogato,1572.3,1561.32,,"2024-07-19",1.220000,,9483
233.02,7,32.41,Filter Coffee,1631.14,1598.73,,"2024-07-02",4.630000,,9484
195.26,6,17.04,Adrak Wali Chai,1171.56,1154.52,,"2024-07-19",2.840000,,9485
185.05,2,8.22,Croissant,370.1,361.88,,"2024-07-02",4.110000,,9486
222.93,4,9.40,Espresso Doppio,891.72,882.32,,"2024-07-19",2.350000,,9487
251.37,6,26.10,Gooey Fudgy Brownie Sundae,1508.22,1482.1200000000001,,"2024-07-26",4.350000,,9488
182.12,4,16.52,Irish Coffee,728.48,711.96,,"2024-07-02",4.130000,,9489
155.00,7,27.72,Elaichi Chai,1085.0,1057.28,,"2024-07-19",3.960000,,9490
163.93,2,6.38,Berry Vanilla Croissant Sundae,327.86,321.48,,"2024-07-02",3.190000,,9491
245.97,1,2.92,Vanilla Latte Regular,245.97,243.05,,"2024-07-26",2.920000,,9492
